college_name,institute_code,year,counselling_system,round,seat_allocation_type,official_branch_name,normalized_branch,category,category_rank_type,quota,gender_pool,opening_rank,closing_rank,percentile,score,rank_type,source_id,source_page
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,6145,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,2760,4670,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),3096,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1434,2326,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3346,3720,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11645,13199,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,6735,9309,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,1055,1055,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),24607,27443,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16454,20886,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,2134,2134,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),7528,7995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,4847,6221,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),4369,4369,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 4,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2922,3529,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),3803,4669,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2436,2752,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,181,181,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6385,11500,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,5224,7169,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),548,548,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,393,542,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),8290,23164,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,4202,16188,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),1237,1237,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,6145,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,2760,4718,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),3096,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1434,2326,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3346,3720,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11645,13199,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,6735,9309,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),24607,27443,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16454,20886,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,2134,2134,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),7528,7995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,4847,6221,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),4369,4369,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 5,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2922,3529,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),3803,4761,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2492,2814,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,181,181,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6385,12066,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,5224,7366,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),548,548,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,393,542,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),15730,23890,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,4202,16952,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),1237,1237,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,328,512,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),3388,6883,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,2760,5021,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),3096,3493,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1434,2376,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),4783,4783,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3670,4001,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),12172,14755,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,7628,10718,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),24607,27443,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16454,22399,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,2134,2134,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Female-only (including Supernumerary),7528,7995,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,SC,Category rank,AI,Gender-Neutral,4847,6350,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Female-only (including Supernumerary),4732,4732,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2023,JoSAA,Round 6,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,ST,Category rank,AI,Gender-Neutral,2922,3529,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Female-only (including Supernumerary),4068,4334,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS,Category rank,AI,Gender-Neutral,2451,2863,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,EWS (PwD),PwD rank within EWS category,AI,Gender-Neutral,134,134,,,PwD rank within EWS category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),6739,10970,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL,Category rank,AI,Gender-Neutral,4449,7158,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Female-only (including Supernumerary),454,454,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,423,464,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Female-only (including Supernumerary),18487,23682,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN,All India CRL,AI,Gender-Neutral,5320,16245,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Female-only (including Supernumerary),396,396,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,OPEN (PwD),PwD rank in OPEN category,AI,Gender-Neutral,460,856,,,PwD rank in OPEN category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Female-only (including Supernumerary),4061,5428,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC,Category rank,AI,Gender-Neutral,1881,4782,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,SC (PwD),PwD rank within SC category,AI,Gender-Neutral,93,129,,,PwD rank within SC category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Female-only (including Supernumerary),1906,2311,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST,Category rank,AI,Gender-Neutral,1854,2560,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Computer Science and Engineering (4 Years, Bachelor of Technology)",CSE,ST (PwD),PwD rank within ST category,AI,Gender-Neutral,19,19,,,PwD rank within ST category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Female-only (including Supernumerary),5155,5445,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,EWS,Category rank,AI,Gender-Neutral,3416,3844,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Female-only (including Supernumerary),11342,13133,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL,Category rank,AI,Gender-Neutral,7324,9461,,,Category rank,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OBC-NCL (PwD),PwD rank within OBC-NCL category,AI,Gender-Neutral,578,578,,,PwD rank within OBC-NCL category,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Female-only (including Supernumerary),25571,29575,,,All India CRL,S027,
Indian Institute of Information Technology (IIIT) Pune,321,2024,JoSAA,Round 1,Regular JoSAA seat allocation; sourced from the original verified merged cutoff dataset,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",ECE,OPEN,All India CRL,AI,Gender-Neutral,16437,21401,,,All India CRL,S027,
